time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,dram,other,sum,
166.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,90.9075
168.0,2.871031,0.5792239,0.202689,0.470671,0.304033,0.996709,0.515057,1.98868,0,0.0009261,91.92902
170.0,2.926703,0.5894935,0.202689,0.478691,0.304033,1.013809,0.522395,2.02327,0,0.000926500000001,93.06201
172.0,2.865955,0.5776493,0.202689,0.470392,0.304033,0.993054,0.506343,1.98379,0,0.0009347,93.90484
174.0,2.883002,0.5811212,0.202689,0.472694,0.304033,1.004063,0.519185,2.00323,0,0.000922799999998,94.97094
176.0,2.908739,0.5862245,0.202689,0.476041,0.304033,1.00767,0.515974,2.01218,0,0.0009395,96.01449
178.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,96.93027
180.0,2.887046,0.5822139,0.202689,0.473112,0.304033,1.002715,0.518726,2.00046,0,0.000935099999999,97.97193
182.0,2.905945,0.5854051,0.202689,0.475762,0.304033,1.008699,0.516433,2.01426,0,0.0009339,99.01416
184.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,99.95197
186.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,100.95257
188.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,101.96734
190.0,2.896003,0.5838138,0.202689,0.474228,0.304033,1.003403,0.513223,2.00389,0,0.000927199999999,102.98221
192.0,2.929858,0.5899318,0.202689,0.479249,0.304033,1.017909,0.526065,2.03091,0,0.0009352,104.08158
194.0,2.853989,0.5750554,0.202689,0.468998,0.304033,0.991332,0.503591,1.98101,0,0.000932599999999,104.88163
196.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,105.95348
198.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,107.04186
200.0,2.874822,0.5793037,0.202689,0.471648,0.304033,0.999321,0.507719,1.99696,0,0.0009343,107.93743
202.0,2.87586,0.5800732,0.202689,0.471369,0.304033,0.999177,0.514599,1.99422,0,0.000929799999999,108.94295
204.0,2.923924,0.5886854,0.202689,0.478482,0.304033,1.013416,0.521937,2.02257,0,0.000923600000001,110.05666
206.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,110.9075
208.0,2.871031,0.5792239,0.202689,0.470671,0.304033,0.996709,0.515057,1.98868,0,0.0009261,111.92902
210.0,2.926703,0.5894935,0.202689,0.478691,0.304033,1.013809,0.522395,2.02327,0,0.000926500000001,113.06201
212.0,2.865955,0.5776493,0.202689,0.470392,0.304033,0.993054,0.506343,1.98379,0,0.0009347,113.90484
214.0,2.883002,0.5811212,0.202689,0.472694,0.304033,1.004063,0.519185,2.00323,0,0.000922799999998,114.97094
216.0,2.908739,0.5862245,0.202689,0.476041,0.304033,1.00767,0.515974,2.01218,0,0.0009395,116.01449
218.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,116.93027
220.0,2.887046,0.5822139,0.202689,0.473112,0.304033,1.002715,0.518726,2.00046,0,0.000935099999999,117.97193
222.0,2.905945,0.5854051,0.202689,0.475762,0.304033,1.008699,0.516433,2.01426,0,0.0009339,119.01416
224.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,119.95197
226.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,120.95257
228.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,121.96734
230.0,2.894971,0.5835124,0.202689,0.474158,0.304033,1.003403,0.513223,2.00389,0,0.000930599999998,122.98081
232.0,2.924288,0.5890108,0.202689,0.478342,0.304033,1.014185,0.524689,2.02328,0,0.0009232,124.06144
234.0,2.860612,0.5762709,0.202689,0.469974,0.304033,0.995054,0.504967,1.98864,0,0.0009301,124.90317
236.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,125.95348
238.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,127.04186
240.0,2.874822,0.5793037,0.202689,0.471648,0.304033,0.999321,0.507719,1.99696,0,0.0009343,127.93743
242.0,2.868071,0.578518,0.202689,0.470392,0.304033,0.995772,0.513223,1.98728,0,0.000931999999999,128.92091
244.0,2.931618,0.5902416,0.202689,0.479458,0.304033,1.016822,0.523313,2.0295,0,0.0009354,130.07861
246.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,130.9075
248.0,2.86411,0.5779187,0.202689,0.469695,0.304033,0.993303,0.513681,1.98174,0,0.000930299999999,131.9081
250.0,2.932392,0.5905884,0.202689,0.479458,0.304033,1.016747,0.522854,2.02951,0,0.000928600000001,133.0792
252.0,2.867198,0.5778604,0.202689,0.470601,0.304033,0.993523,0.50726,1.98448,0,0.000925599999999,133.90857
254.0,2.883002,0.5811212,0.202689,0.472694,0.304033,1.004063,0.519185,2.00323,0,0.000922799999998,134.97094
256.0,2.908739,0.5862245,0.202689,0.476041,0.304033,1.00767,0.515974,2.01218,0,0.0009395,136.01449
258.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,136.93027
260.0,2.886233,0.5820037,0.202689,0.473042,0.304033,1.002715,0.518726,2.00046,0,0.000928299999999,137.97083
262.0,2.906758,0.5856153,0.202689,0.475832,0.304033,1.008699,0.516433,2.01426,0,0.0009307,139.01525
264.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,139.95197
266.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,140.95257
268.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,141.96734
270.0,2.893413,0.5832183,0.202689,0.473949,0.304033,1.002935,0.512305,2.0032,0,0.0009277,142.97667
272.0,2.924391,0.5889278,0.202689,0.478482,0.304033,1.014655,0.525606,2.02397,0,0.000936199999999,144.06369
274.0,2.861963,0.5766558,0.202689,0.470044,0.304033,0.995054,0.504967,1.98864,0,0.000934199999999,144.90498
276.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,145.95348
278.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,147.04186
280.0,2.8642,0.5774567,0.202689,0.470044,0.304033,0.99543,0.50726,1.98866,0,0.0009173,147.91069
282.0,2.878796,0.5803707,0.202689,0.471996,0.304033,0.999663,0.513681,1.99559,0,0.000931299999998,148.94775
284.0,2.931618,0.5902416,0.202689,0.479458,0.304033,1.016822,0.523313,2.0295,0,0.0009354,150.07861
286.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,150.9075
288.0,2.863514,0.5777916,0.202689,0.469625,0.304033,0.993303,0.513681,1.98174,0,0.0009334,151.90731
290.0,2.932982,0.5907147,0.202689,0.479528,0.304033,1.016747,0.522854,2.02951,0,0.000932299999999,153.07999
292.0,2.867198,0.5778604,0.202689,0.470601,0.304033,0.993523,0.50726,1.98448,0,0.000925599999999,153.90857
294.0,2.878735,0.580234,0.202689,0.472136,0.304033,1.003444,0.51735,2.00254,0,0.000928999999999,154.96209
296.0,2.913006,0.587106,0.202689,0.476599,0.304033,1.008288,0.517809,2.01288,0,0.000929999999999,156.02334
298.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,156.93027
300.0,2.884772,0.5817095,0.202689,0.472833,0.304033,1.002004,0.518268,1.99907,0,0.0009315,157.96631
302.0,2.908309,0.5859152,0.202689,0.476041,0.304033,1.00941,0.516892,2.01565,0,0.0009308,159.01987
304.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,159.95197
306.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,160.95257
308.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,161.96734
310.0,2.891957,0.5829252,0.202689,0.47374,0.304033,1.002617,0.512305,2.00251,0,0.0009238,162.9737
312.0,2.923738,0.5888438,0.202689,0.478342,0.304033,1.014261,0.525147,2.02328,0,0.000936200000001,164.06127
314.0,2.864167,0.577033,0.202689,0.470392,0.304033,0.995766,0.505426,1.99003,0,0.000923999999998,164.91046
316.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,165.95348
318.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,167.04186
320.0,2.8642,0.5774567,0.202689,0.470044,0.304033,0.99543,0.50726,1.98866,0,0.0009173,167.91069
322.0,2.878796,0.5803707,0.202689,0.471996,0.304033,0.999663,0.513681,1.99559,0,0.000931299999998,168.94775
324.0,2.931618,0.5902416,0.202689,0.479458,0.304033,1.016822,0.523313,2.0295,0,0.0009354,170.07861
326.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,170.9075
328.0,2.863514,0.5777916,0.202689,0.469625,0.304033,0.993303,0.513681,1.98174,0,0.0009334,171.90731
330.0,2.93121,0.5903374,0.202689,0.479319,0.304033,1.016429,0.522854,2.02881,0,0.0009386,173.07662
332.0,2.86898,0.5782375,0.202689,0.470811,0.304033,0.993841,0.50726,1.98517,0,0.000928499999999,173.91195
334.0,2.878735,0.580234,0.202689,0.472136,0.304033,1.003444,0.51735,2.00254,0,0.000928999999999,174.96209
336.0,2.913006,0.587106,0.202689,0.476599,0.304033,1.008288,0.517809,2.01288,0,0.000929999999999,176.02334
338.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,176.93027
340.0,2.884772,0.5817095,0.202689,0.472833,0.304033,1.002004,0.518268,1.99907,0,0.0009315,177.96631
342.0,2.908309,0.5859152,0.202689,0.476041,0.304033,1.00941,0.516892,2.01565,0,0.0009308,179.01987
344.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,179.95197
346.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,180.95257
348.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,181.96734
350.0,2.891957,0.5829252,0.202689,0.47374,0.304033,1.002617,0.512305,2.00251,0,0.0009238,182.9737
352.0,2.923738,0.5888438,0.202689,0.478342,0.304033,1.014261,0.525147,2.02328,0,0.000936200000001,184.06127
354.0,2.864167,0.577033,0.202689,0.470392,0.304033,0.995766,0.505426,1.99003,0,0.000923999999998,184.91046
356.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,185.95348
358.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,187.04186
360.0,2.8642,0.5774567,0.202689,0.470044,0.304033,0.99543,0.50726,1.98866,0,0.0009173,187.91069
362.0,2.878796,0.5803707,0.202689,0.471996,0.304033,0.999663,0.513681,1.99559,0,0.000931299999998,188.94775
364.0,2.931618,0.5902416,0.202689,0.479458,0.304033,1.016822,0.523313,2.0295,0,0.0009354,190.07861
366.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,190.9075
368.0,2.863514,0.5777916,0.202689,0.469625,0.304033,0.993303,0.513681,1.98174,0,0.0009334,191.90731
370.0,2.93121,0.5903374,0.202689,0.479319,0.304033,1.016429,0.522854,2.02881,0,0.0009386,193.07662
372.0,2.86898,0.5782375,0.202689,0.470811,0.304033,0.993841,0.50726,1.98517,0,0.000928499999999,193.91195
374.0,2.878735,0.580234,0.202689,0.472136,0.304033,1.003444,0.51735,2.00254,0,0.000928999999999,194.96209
376.0,2.913006,0.587106,0.202689,0.476599,0.304033,1.008288,0.517809,2.01288,0,0.000929999999999,196.02334
